Name,representative_disperions,disperse,no_dispersion,no_data,slight_dispersion,actinacidiphila,Phaeacidiphilus,Mangrovactinospora,Wenjunlia,Streptantibioticus
no_species_info_id002974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
actinobacterium_NDZKDS32__COLLAPSED__id002975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_peruviensis_id002976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_rishiriensis_id002977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_coralus__COLLAPSED__id002978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_shaanxiensis__COLLAPSED__id002979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_thermoalkaliphilus_id002980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id002981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_griseoruber_id002982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_panayensis_id002983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bacterium_KB11_id002984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_griseoruber__COLLAPSED__id002985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_griseoruber__COLLAPSED__id002986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_griseorubiginosus__COLLAPSED__id002987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bacterium_NR4__COLLAPSED__id002988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_panayensis_id002989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_shaanxiensis__COLLAPSED__id002990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_cyaneochromogenes_id002991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_laurentii__COLLAPSED__id002992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_caeruleatus__COLLAPSED__id002993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_lincolnensis_id002994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_coralus__COLLAPSED__id002995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_caeruleatus_id002996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_lincolnensis_id002997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_caeruleatus__COLLAPSED__id002998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_lincolnensis_id002999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_lincolnensis__COLLAPSED__id003000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_griseoruber_id003002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_caeruleatus_id003003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_spongiae__COLLAPSED__id003005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_alanosinicus_id003006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_caeruleatus__COLLAPSED__id003008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_caeruleatus_id003009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_bungoensis_id003010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_antibioticus_id003011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_antibioticus__COLLAPSED__id003012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_antibioticus__COLLAPSED__id003013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
actinomycete_TGsR-01-04_id003015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_antibioticus_id003016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_antibioticus__COLLAPSED__id003017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_antibioticus__COLLAPSED__id003019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_antibioticus_id003020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_antibioticus_id003021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_curacoi__COLLAPSED__id003022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_cinnabarinus__COLLAPSED__id003023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptoalloteichus_sp._id003024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_melanogenes__COLLAPSED__id003025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_cellostaticus_id003027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_cellostaticus__COLLAPSED__id003029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_cellostaticus__COLLAPSED__id003030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_cinnabarigriseus_id003031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_cellostaticus_id003032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_cinnabarigriseus_id003033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_canus__COLLAPSED__id003034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_mirabilis__COLLAPSED__id003035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_mirabilis__COLLAPSED__id003037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_avermitilis__COLLAPSED__id003038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_griseochromogenes_id003039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
actinomycete_LQ98__COLLAPSED__id003040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_sp.__3__Streptomyces_canus__2__Streptomyces_ciscaucasicus__1__id003042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_canus__COLLAPSED__id003044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_ciscaucasicus__1__Streptomyces_canus__2__Streptomyces_sp.__1__id003046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_ciscaucasicus__1__Streptomyces_sp.__1__Streptomyces_canus__1__id003048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_canus__COLLAPSED__id003051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_canus_id003052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_fimbriatus_id003057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_clavifer_id003060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces__COLLAPSED__id003061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
actinobacterium_FJGKDS8__COLLAPSED__id003064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_canus_id003065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
actinobacterium_R13_2015___COLLAPSED__id003066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_purpureofuscus__COLLAPSED__id003067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_sp.__3__Streptomyces_phaeopurpureus__1__Streptomyces_griseorubiginosus__3__id003068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
actinobacterium_R16_id003069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_sp.__12__Streptomyces_phaeopurpureus__5__Streptomyces_griseorubiginosus__20__Streptomyces_shiodaensis__2__id003070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_griseorubiginosus__COLLAPSED__id003071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_griseorubiginosus_id003072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_canus_id003074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_ciscaucasicus__1__Streptomyces_mirabilis__2__Streptomyces_sp.__2__Streptomyces_canus__1__id003075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_galilaeus__COLLAPSED__id003076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_bobili__COLLAPSED__id003078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_bobili__6__Streptomyces_sp.__7__Streptomyces_pseudovenezuelae__2__id003079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_bobili_id003080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_bottropensis__COLLAPSED__id003084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_resistomycificus__COLLAPSED__id003087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
metagenome__1__Streptomyces_prunicolor__7__Streptomyces_xylophagus__1__Streptomyces_sp.__3__id003089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
metagenome__COLLAPSED__id003092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_canadensis_id003093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
metagenome_id003094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_prunicolor_id003095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
soil_bacterium_id003096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
metagenome_id003097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
metagenome_id003098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_prunicolor__COLLAPSED__id003101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
unidentified_id003102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_hokutonensis__COLLAPSED__id003103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_prunicolor_id003104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_prunicolor_id003105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_prunicolor_id003106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_mirabilis_id003112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_fulvoviolaceus__COLLAPSED__id003115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_plumbiresistens_id003116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_fungicidicus__COLLAPSED__id003119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_yokosukanensis__COLLAPSED__id003120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_globifer__2__Streptomyces_sp.__2__Streptomyces_griseochromogenes__2__id003121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_flavovariabilis_id003124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_alanosinicus_id003125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_viridochromogenes_id003128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_rubiginosohelvolus_id003129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_viridochromogenes_id003130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_chartreusis__4__Streptomyces_viridochromogenes__1__id003134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_viridochromogenes_id003135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_chartreusis__COLLAPSED__id003136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_flavovariabilis__COLLAPSED__id003138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_kunmingensis__3__Streptomyces_sp.__2__Streptomycetaceae__SR__1__Streptomycetaceae__1__id003144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_kunmingensis__COLLAPSED__id003145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_flavovariabilis_id003147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_qaidamensis__COLLAPSED__id003148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_pseudovenezuelae__COLLAPSED__id003150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_chartreusis_id003151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_sp.__2__Streptomyces_cinnamonensis__2__Streptomyces_moderatus__2__id003153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_chartreusis_id003154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_alboniger_id003157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_xiangluensis_id003160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_vastus__COLLAPSED__id003161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_pseudovenezuelae__COLLAPSED__id003162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_violaceoruber__COLLAPSED__id003167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_ziwulingensis__3__Streptomyces_mashuensis__1__id003169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_plumbeus_id003170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_mirabilis_id003171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_mirabilis_id003172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_plumbeus__2__Streptomyces_mirabilis__1__id003173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_sviceus__COLLAPSED__id003174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_chartreusis_id003175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_katrae__COLLAPSED__id003177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_polychromogenes__COLLAPSED__id003178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_lavendulae__COLLAPSED__id003180,NA,NA,NA,NA,lavendulae,NA,NA,NA,NA,NA
Streptomyces_sp.__8__Streptomyces_polychromogenes__6__Streptomyces_racemochromogenes__3__id003181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_herbaricolor_id003183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_polychromogenes_id003184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_lavendulae__COLLAPSED__id003185,NA,NA,NA,NA,lavendulae,NA,NA,NA,NA,NA
Streptomyces_katrae_id003186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_katrae__7__Streptomyces_lavendulae__7__id003188,NA,NA,NA,NA,lavendulae,NA,NA,NA,NA,NA
Streptomyces_katrae_id003189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_katrae__COLLAPSED__id003192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_polychromogenes__COLLAPSED__id003193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_globosus__COLLAPSED__id003194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_roseus__COLLAPSED__id003195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_lavendulae_id003196,NA,NA,NA,NA,lavendulae,NA,NA,NA,NA,NA
no_species_info_id003197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_polychromogenes_id003199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_polychromogenes_id003200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_racemochromogenes_id003201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_flavotricini_id003203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_amritsarensis__COLLAPSED__id003204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_flavotricini__COLLAPSED__id003205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_lavendulae__COLLAPSED__id003206,NA,NA,NA,NA,lavendulae,NA,NA,NA,NA,NA
Streptomyces_polychromogenes__COLLAPSED__id003207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_flavotricini__COLLAPSED__id003208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_lavendulae_id003209,NA,NA,NA,NA,lavendulae,NA,NA,NA,NA,NA
Streptomyces_lavendulae_id003210,NA,NA,NA,NA,lavendulae,NA,NA,NA,NA,NA
no_species_info_id003211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_sp.__4__Streptomyces_erythrochromogenes__3__Streptomyces_amritsarensis__1__id003215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_yangpuensis_id003220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_flavotricini_id003221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_flavotricini_id003223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_lavendulae_id003224,NA,NA,NA,NA,lavendulae,NA,NA,NA,NA,NA
no_species_info_id003225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_toxytricini_id003226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_toxytricini_id003227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_toxytricini__COLLAPSED__id003228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_globosus_id003229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_globosus_id003231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_globosus_id003232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_toxytricini__COLLAPSED__id003233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_globosus_id003234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_toxytricini__COLLAPSED__id003235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_globosus_id003236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_toxytricini_id003237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_flavotricini_id003238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_flavotricini__COLLAPSED__id003239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_xanthophaeus__COLLAPSED__id003242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_subrutilus_id003243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_subrutilus__3__Streptomyces_albidoflavus__2__id003245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_subrutilus_id003246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_avidinii_id003247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_avidinii_id003248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_virginiae_id003249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_spororaveus_id003250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_flaveus__COLLAPSED__id003251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_lavendulae__COLLAPSED__id003252,NA,NA,NA,NA,lavendulae,NA,NA,NA,NA,NA
Streptomyces_avidinii__COLLAPSED__id003253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
no_species_info_id003256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_subrutilus_id003257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces_avidinii_id003258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
